0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
7,16,0,10,8,0,18,0,13,0,12,19,0,0,0,0,0,13,20,0,30,0,0,10,0,38,11,20,24,0,10,11,8,0,0,36,10,39,15,21,25,0,26,0,0,12,11,0,10,0,22,0,9,13,11,25,10,25,25,32,0,11,9,23,36,10,0,10,23,10,5,0,9,23,0,13,25,17,25,15,0,0,22,8,17,7,0,13,5,0,0,9,0,9,7,9,4,6,10,0,
15,25,0,10,19,0,11,21,9,0,0,36,0,10,10,18,10,13,12,0,0,13,0,0,14,23,26,0,0,0,9,0,24,10,13,0,10,0,22,10,29,10,0,29,11,0,11,12,38,51,0,9,14,10,0,22,9,21,33,24,9,8,19,0,12,0,11,0,7,25,8,0,0,14,0,0,8,0,16,27,10,0,0,17,12,8,11,28,0,20,0,0,5,8,0,17,18,13,14,0,
7,8,0,9,0,8,9,11,0,10,11,9,7,0,0,9,10,0,24,0,11,12,0,0,0,40,0,0,9,16,9,9,28,11,37,35,13,24,0,25,25,11,61,0,8,0,10,30,20,32,9,0,8,0,17,9,11,10,15,0,0,8,26,8,21,14,9,0,21,27,0,9,0,11,11,0,20,9,16,18,0,0,0,12,0,18,7,12,7,13,24,6,20,0,0,0,16,17,10,5,
6,8,0,7,0,0,8,31,30,0,0,30,0,18,14,18,0,0,0,0,22,21,0,0,10,15,15,14,18,14,0,15,11,13,12,11,10,0,34,38,9,10,46,0,0,18,0,23,15,0,15,0,20,28,14,11,0,35,0,0,13,13,7,0,0,0,39,10,0,11,17,13,25,10,0,8,0,32,43,0,8,17,22,0,6,10,7,13,18,13,6,6,0,14,0,0,6,12,0,0,
0,6,0,24,16,9,22,0,13,0,21,0,10,11,22,9,23,0,0,0,10,13,19,11,14,0,20,0,0,24,26,13,21,14,0,11,35,0,12,13,0,0,13,0,61,0,0,0,12,9,9,10,12,8,0,13,0,24,0,0,13,0,10,13,14,11,9,0,12,12,26,34,38,0,9,33,0,13,0,10,27,0,7,18,0,0,0,10,0,0,0,27,16,29,9,0,6,44,14,7,
6,8,0,9,9,28,0,19,24,10,29,0,36,0,0,11,9,0,12,0,9,22,14,25,0,0,0,7,35,13,0,0,0,11,21,15,26,0,18,10,0,10,10,0,0,13,0,37,11,0,17,10,0,18,9,0,21,0,13,22,9,20,0,0,9,13,9,22,0,40,9,31,0,13,9,10,0,17,14,13,7,25,0,0,9,10,0,24,8,13,16,0,0,28,0,8,0,48,16,0,
7,0,32,0,8,45,10,0,0,29,11,12,0,0,8,0,9,9,13,0,0,0,18,11,16,19,0,0,0,0,0,0,0,0,9,0,22,0,13,0,9,56,11,20,18,11,0,25,0,39,13,0,11,24,7,10,0,22,30,25,0,26,11,51,27,0,0,21,21,0,0,11,0,37,0,0,13,11,0,13,0,30,0,23,9,14,29,0,26,28,16,7,18,0,0,0,0,18,0,8,
22,48,0,33,0,0,9,0,30,0,9,0,28,8,10,24,12,13,10,34,7,59,0,10,20,9,29,23,16,11,13,0,18,0,10,10,13,24,8,37,0,27,8,20,0,0,20,13,0,0,13,0,17,0,6,10,0,19,35,13,30,0,12,0,15,8,14,37,0,0,12,0,0,0,20,16,10,10,19,0,0,0,0,6,0,15,8,0,0,16,0,0,8,10,0,5,7,0,0,0,
14,8,0,18,0,17,0,0,9,8,0,20,24,8,9,10,0,0,9,11,17,0,20,15,9,33,0,18,0,16,0,10,23,11,10,11,0,27,0,0,16,0,18,11,8,0,24,7,0,10,13,0,20,12,38,0,0,19,0,30,9,0,0,0,30,8,34,25,0,0,23,10,17,9,0,0,0,8,13,28,0,30,45,0,26,22,0,0,0,41,11,0,6,11,10,5,0,12,10,9,
0,0,7,0,25,0,0,17,0,0,20,9,21,0,36,10,18,11,0,0,13,8,19,0,0,16,0,10,0,21,21,13,0,13,9,21,0,0,0,38,13,0,13,10,13,0,0,0,22,0,28,23,26,10,0,0,19,14,0,27,23,11,0,10,0,11,0,8,0,35,0,0,0,22,8,14,29,11,21,47,0,0,0,43,16,18,0,0,33,10,0,0,32,0,8,14,18,17,0,27,
0,0,7,25,0,0,8,9,12,32,0,7,0,0,0,34,0,0,23,26,0,37,0,9,14,0,29,13,0,11,12,13,0,33,45,11,8,10,0,9,25,0,0,9,13,13,0,0,0,9,25,0,12,0,0,0,0,0,37,16,29,0,0,0,0,0,13,34,0,0,12,42,0,18,0,60,0,14,28,55,0,9,8,0,16,0,14,0,7,6,12,34,5,8,0,19,10,0,4,29,
0,6,0,8,8,39,28,0,24,22,22,0,9,21,0,11,0,10,0,20,0,0,0,0,12,0,21,35,0,0,0,39,34,10,11,0,51,13,0,10,12,0,12,0,11,9,11,0,0,0,0,24,0,0,7,0,0,10,35,22,39,17,0,0,17,27,0,0,20,0,24,27,10,0,31,0,29,0,40,16,15,11,0,0,10,8,16,9,9,0,0,10,24,8,0,12,0,0,27,0,
15,9,10,14,0,0,30,0,20,10,10,11,11,0,9,0,24,0,0,23,23,30,0,14,9,0,0,26,0,14,12,15,27,9,10,10,9,48,13,11,30,0,9,0,0,0,24,44,0,47,11,19,11,0,0,10,8,21,12,6,0,10,0,13,22,0,14,0,14,0,0,9,12,14,23,0,0,10,0,22,0,13,0,14,10,39,0,0,0,22,0,0,0,8,31,0,10,9,23,0,
14,8,0,10,0,18,10,29,7,14,0,0,22,0,0,9,32,0,20,12,0,0,0,22,27,0,13,13,19,0,0,9,0,0,11,12,0,14,11,0,17,0,22,0,24,14,12,0,8,22,10,13,0,0,0,33,10,0,0,12,0,24,24,0,8,9,16,0,14,20,23,17,27,0,0,16,0,24,25,45,0,21,15,36,10,0,10,20,10,29,13,22,0,25,8,0,0,24,0,0,
14,9,0,28,12,7,8,14,11,0,0,11,9,9,17,21,12,26,33,19,0,9,0,0,34,12,0,0,0,23,11,17,9,0,18,0,23,10,12,17,21,0,14,27,0,0,0,8,0,20,10,0,0,32,19,26,0,0,34,10,28,0,0,0,8,0,13,6,24,0,9,0,22,17,0,11,0,0,21,0,46,8,20,0,47,18,0,0,12,11,0,0,10,20,0,15,0,12,23,16,
14,0,9,0,0,0,0,0,19,0,0,0,0,0,0,10,0,0,0,18,0,10,19,13,10,0,18,0,11,25,0,19,0,0,12,0,13,32,8,24,10,13,0,22,0,28,24,12,11,25,0,0,17,10,0,25,22,0,20,0,32,15,21,13,26,0,0,19,0,12,14,30,19,16,25,0,11,11,33,10,14,0,9,23,8,0,12,26,0,36,24,0,20,8,20,22,18,0,4,6,
6,7,0,25,11,0,0,10,11,8,10,9,14,10,0,11,0,37,8,11,33,11,30,12,9,10,33,10,0,34,19,0,14,17,16,9,0,10,0,16,14,13,0,10,20,12,0,25,0,10,30,0,10,0,22,40,32,10,12,10,10,11,35,0,0,0,8,25,0,0,25,9,15,11,27,21,0,0,16,8,0,11,10,0,0,0,0,0,0,0,0,12,9,0,23,0,0,24,9,0,
14,9,17,20,0,11,0,8,31,11,8,18,0,0,0,25,37,10,0,11,18,12,13,0,0,14,0,45,14,0,11,0,22,19,0,14,14,8,13,0,0,0,0,10,17,31,15,10,13,0,0,0,19,34,0,23,16,10,19,18,12,9,22,22,5,15,0,24,11,0,14,20,0,0,20,15,11,0,34,19,0,24,11,0,0,10,0,0,18,0,0,0,0,8,9,0,33,12,8,8,
0,6,25,10,0,0,9,20,18,10,10,14,18,0,9,0,39,11,0,11,0,0,0,29,36,9,0,0,0,11,0,10,46,12,0,31,13,46,43,0,7,11,18,0,11,0,11,10,0,0,0,0,0,23,50,14,26,0,25,24,0,11,0,0,26,11,13,11,36,0,0,0,16,0,30,0,8,22,12,15,0,0,0,21,33,10,0,9,23,0,11,6,0,10,0,0,0,9,7,22,
7,7,9,0,19,10,0,0,10,29,10,0,9,9,13,22,18,23,0,0,21,22,0,12,0,9,8,23,22,0,0,20,12,11,0,18,8,31,13,0,13,0,0,12,8,0,25,35,33,0,0,19,0,11,11,10,11,0,25,0,24,0,11,0,0,0,0,8,24,10,35,10,9,26,16,0,0,0,9,32,0,22,0,0,42,0,6,0,13,6,0,16,0,30,14,12,10,11,21,3,
0,0,0,7,0,15,0,8,19,7,0,0,32,0,9,8,8,0,0,0,40,10,10,21,0,10,22,9,0,16,0,0,0,13,0,0,0,33,14,26,24,10,28,11,21,0,0,17,31,0,11,0,21,51,0,0,12,40,11,23,0,23,13,0,0,0,0,7,13,0,30,0,15,0,24,18,49,10,0,22,0,34,0,20,0,18,13,9,14,11,8,10,11,10,13,20,0,0,0,27,
24,0,0,10,8,9,11,16,20,0,0,0,11,21,0,11,23,0,10,0,0,0,11,23,0,9,23,22,20,10,34,0,8,0,11,0,11,30,13,0,0,9,26,12,13,10,0,24,0,0,11,8,0,13,28,26,28,0,0,0,11,42,19,26,0,0,0,43,0,36,9,14,13,12,15,21,0,0,19,0,12,13,11,23,0,16,0,9,19,11,0,7,25,5,0,0,14,7,5,0,
7,17,0,35,0,10,0,8,13,32,35,0,0,9,12,0,0,13,17,20,24,27,0,12,0,9,12,0,27,9,0,21,0,8,0,8,16,22,0,10,36,0,0,9,69,0,32,13,20,0,14,0,0,11,12,14,0,14,0,40,37,23,15,20,12,13,7,12,14,0,0,0,14,0,11,19,0,0,9,9,42,0,0,0,10,7,0,0,13,10,12,12,0,0,0,30,0,5,0,14,
14,9,18,10,20,11,0,22,10,8,11,9,9,7,0,12,0,0,22,0,10,27,0,28,46,0,0,22,19,11,0,15,9,13,0,0,11,0,12,0,0,0,11,25,23,0,0,0,12,0,19,11,13,28,26,29,11,0,0,0,34,15,21,11,21,27,49,9,11,13,8,17,15,0,0,9,19,6,15,0,12,10,9,9,7,10,11,8,13,6,8,15,6,8,0,0,0,9,0,0,
7,0,17,18,10,8,11,9,8,0,0,13,10,21,0,24,0,8,0,0,11,23,21,23,0,10,11,8,17,0,26,0,0,9,18,21,0,12,11,14,50,14,0,28,11,0,0,0,15,10,25,36,9,0,25,7,0,10,0,0,0,0,28,45,0,0,8,0,10,0,0,17,10,0,0,0,11,27,23,24,15,20,10,16,0,10,25,9,13,15,21,21,0,9,9,25,7,9,0,9,
15,9,8,11,26,8,13,22,13,0,11,17,14,0,0,0,13,26,30,0,20,9,0,25,0,11,20,30,13,0,0,0,8,42,10,0,0,10,20,0,0,11,8,8,9,41,0,13,12,11,0,0,0,10,24,12,10,0,0,10,0,28,22,8,0,0,0,0,33,25,15,15,0,0,13,21,12,12,20,23,25,7,11,10,0,34,8,0,8,11,0,18,26,0,0,15,0,0,0,5,
0,7,0,8,0,0,9,18,8,39,17,0,0,16,8,0,0,10,10,11,12,0,0,0,40,34,31,13,0,0,0,7,22,27,0,21,14,16,0,23,0,24,12,11,15,7,11,14,12,42,21,0,8,0,24,39,18,8,14,0,12,11,0,9,0,14,10,0,9,30,13,11,12,38,0,9,0,0,0,21,14,8,0,0,8,33,15,13,0,9,9,9,0,12,0,6,11,23,0,5,
0,15,0,28,21,37,12,0,0,27,0,0,0,21,14,9,20,27,32,0,18,0,0,23,8,15,10,13,22,10,12,0,22,12,15,59,0,8,0,0,12,19,32,8,0,0,20,12,43,0,0,11,0,11,0,8,11,21,0,9,0,18,0,0,28,0,0,0,0,0,25,35,29,0,10,19,7,13,14,13,0,0,0,13,8,0,8,19,20,0,10,9,9,0,13,11,0,0,14,0,
15,0,17,11,8,18,0,0,10,0,0,20,26,10,0,0,9,32,12,0,0,14,11,8,12,25,17,24,0,0,0,0,0,11,11,31,13,0,9,13,21,26,22,12,0,16,8,13,42,11,14,0,0,0,21,29,24,0,33,32,0,22,25,25,0,12,11,0,11,0,0,11,0,9,13,0,20,0,0,12,11,9,20,8,23,18,0,17,0,11,10,10,0,18,0,23,0,7,8,10,
0,7,15,9,11,18,0,10,10,0,22,10,0,11,0,0,19,0,0,23,18,10,11,0,19,10,0,8,16,0,0,9,26,8,0,0,12,37,12,0,12,25,39,0,0,0,36,0,14,0,0,12,14,8,21,0,22,13,0,21,40,21,10,0,11,10,14,20,0,12,11,15,14,8,0,27,27,11,14,9,12,0,8,35,0,22,12,8,14,0,9,18,12,0,18,26,0,0,8,14,
0,0,0,7,0,0,0,17,0,17,9,13,10,9,19,9,8,11,15,19,0,10,25,0,25,0,0,8,9,15,8,0,22,0,10,9,0,0,0,9,0,0,0,0,0,0,12,13,25,11,34,23,21,7,11,12,10,34,7,0,30,0,16,0,21,11,0,22,8,0,16,36,0,0,11,14,24,7,0,0,31,12,0,12,9,22,19,15,10,32,31,8,19,12,9,0,9,50,8,8,
7,16,29,9,9,21,0,0,9,8,0,0,28,9,6,0,13,19,0,27,21,10,36,13,9,11,11,11,14,11,0,0,39,10,20,0,0,22,25,0,11,7,14,11,26,0,27,0,9,0,27,12,0,13,24,0,0,23,12,20,23,0,35,38,13,10,0,0,13,0,0,9,0,12,0,13,6,0,11,9,18,38,25,0,0,0,0,0,22,16,0,0,4,0,0,11,0,4,13,21,
0,15,26,21,0,10,0,0,7,21,0,0,0,8,15,11,0,8,21,0,32,0,17,15,0,0,11,33,0,0,0,12,19,38,24,0,0,19,34,34,13,22,43,25,22,0,13,12,20,0,11,18,27,25,0,0,10,19,11,12,10,12,7,9,13,12,17,0,20,6,10,0,22,12,0,0,6,0,0,0,18,0,18,11,0,12,0,14,0,0,25,6,22,17,9,0,5,0,0,27,
14,28,7,21,8,11,0,21,12,0,9,10,31,20,19,0,19,0,0,11,0,10,13,8,13,0,0,0,0,26,21,14,10,10,20,27,30,0,11,0,0,0,14,22,0,0,14,0,14,9,11,0,12,10,0,0,0,7,0,0,15,0,15,0,7,8,21,0,9,0,23,0,28,28,33,0,14,14,0,17,0,12,7,15,0,19,46,19,13,0,8,0,25,19,21,21,6,18,0,19,
0,0,7,8,8,0,9,20,0,8,0,11,11,41,13,9,9,0,12,10,11,9,0,11,12,9,14,10,46,22,0,0,0,18,0,0,12,0,18,13,24,13,25,0,13,29,0,0,11,9,14,0,10,0,11,0,11,18,22,8,22,0,0,26,17,15,11,13,0,0,0,10,19,0,8,11,46,0,22,22,25,25,0,11,17,12,16,29,0,0,0,0,11,29,19,10,20,9,0,9,
0,15,0,16,20,0,21,0,21,10,11,13,11,10,0,16,0,0,20,10,13,13,27,0,0,9,14,0,9,7,37,11,0,0,30,8,0,0,0,47,13,12,18,11,13,7,0,11,22,21,14,13,17,18,13,11,16,13,11,12,7,31,11,19,0,0,25,13,0,20,23,0,16,50,19,0,0,13,12,0,10,0,0,23,0,0,0,0,0,31,0,0,7,13,5,0,15,0,3,5,
0,0,15,0,9,9,17,10,48,0,0,25,9,35,0,0,11,12,0,0,19,10,12,20,0,32,10,7,18,18,54,0,13,12,0,10,0,12,0,21,10,11,9,9,15,0,13,19,0,24,9,25,13,46,0,0,0,0,11,0,7,16,0,10,9,0,8,0,14,25,0,0,11,0,0,16,0,10,0,11,38,43,8,21,0,0,9,0,0,42,42,0,0,0,9,0,21,5,0,20,
0,0,0,0,23,10,19,22,10,23,18,0,12,0,32,12,12,0,9,0,12,10,17,0,0,0,12,10,23,11,10,10,0,0,0,12,52,10,0,41,11,26,12,0,0,34,0,33,0,15,0,43,10,28,10,15,0,0,10,12,0,0,0,11,20,0,0,15,0,14,0,15,9,10,9,21,54,20,16,7,0,15,35,15,0,0,22,0,8,0,0,23,14,0,0,9,0,4,3,11,
7,8,9,9,20,0,7,21,0,0,0,17,12,10,0,0,33,10,10,0,19,17,12,16,9,14,0,0,0,9,9,9,0,0,0,27,35,0,14,0,0,13,18,0,12,0,8,0,0,23,37,30,34,27,16,26,0,0,0,13,22,17,36,12,38,9,0,12,10,25,9,0,29,0,9,41,23,7,11,0,19,17,0,0,32,7,0,0,0,17,0,0,28,0,31,10,0,0,0,5,
0,7,0,17,24,10,0,13,17,16,9,11,0,18,14,25,19,23,21,27,0,21,22,0,11,19,0,33,0,20,0,0,25,17,10,0,9,0,0,0,9,0,0,12,24,0,22,0,0,26,26,14,23,11,0,8,0,28,15,9,11,0,0,0,0,11,20,8,0,9,12,0,0,0,0,11,22,26,11,0,20,0,14,0,9,0,9,9,36,0,11,33,28,20,0,26,17,0,19,16,
15,8,0,20,20,22,0,0,0,0,10,20,11,10,19,22,8,25,7,0,12,0,23,11,23,8,26,0,26,0,0,11,11,21,0,23,0,7,13,0,0,9,12,0,0,18,27,0,14,13,22,13,10,0,0,0,0,10,0,11,10,22,7,0,9,21,13,0,25,24,14,0,0,28,0,26,12,16,16,0,0,13,44,16,22,20,0,15,19,20,0,0,0,0,6,32,7,0,8,0,
0,0,0,0,15,0,0,25,20,7,11,20,19,10,22,14,35,15,0,0,11,0,11,9,24,30,0,23,25,0,0,9,0,10,38,0,0,38,0,8,11,0,10,24,0,9,26,0,0,0,0,0,0,8,51,10,0,11,43,13,12,14,21,0,0,8,14,0,22,0,10,0,13,0,0,27,0,10,10,8,11,37,0,24,27,0,11,19,0,26,21,0,0,14,0,0,25,34,13,0,
7,0,8,8,10,18,0,11,8,8,11,9,0,21,9,0,22,12,0,33,13,28,0,25,11,10,10,0,9,10,0,13,0,0,25,21,22,32,11,25,0,18,58,15,18,8,11,0,20,0,9,13,0,22,0,20,0,0,0,26,0,19,0,10,17,0,7,13,8,28,9,0,9,36,0,24,20,0,0,0,0,19,22,0,11,0,10,18,0,10,0,0,17,8,11,6,0,17,13,0,
7,8,0,16,8,0,10,0,19,10,18,0,19,10,14,11,25,24,11,0,8,24,12,0,9,10,11,0,0,0,30,0,17,0,0,0,25,10,10,9,25,0,14,8,0,34,0,12,12,0,19,23,0,24,0,21,0,0,8,7,32,32,13,23,11,28,17,17,0,10,19,9,12,26,0,0,0,13,0,8,33,0,16,17,21,11,0,19,0,0,24,8,0,0,0,0,7,15,5,27,
7,0,0,22,20,0,0,12,0,21,21,37,0,0,0,0,12,0,0,0,0,0,33,21,25,0,28,46,21,7,24,0,0,6,29,0,11,48,7,13,0,0,22,0,12,0,0,0,29,15,18,7,8,0,13,26,20,0,14,0,27,8,54,37,0,0,0,0,49,25,12,7,0,30,12,38,0,0,6,10,0,0,12,14,0,9,9,17,0,0,7,8,0,0,26,0,12,0,5,0,
15,16,10,9,19,0,10,9,9,25,0,0,0,11,10,0,0,0,0,0,9,29,0,11,23,0,12,42,11,0,25,0,0,0,13,11,10,0,23,12,14,14,0,23,7,0,17,0,22,0,47,11,33,0,37,0,14,0,23,0,20,22,0,0,25,23,11,0,11,0,30,0,34,12,15,14,0,0,11,17,11,12,8,5,8,0,0,0,24,9,0,55,8,9,0,14,0,0,14,20,
0,0,0,0,7,8,19,27,10,0,0,10,0,0,32,0,0,10,20,20,0,0,0,0,10,9,11,10,44,0,7,0,16,16,19,10,13,18,10,12,11,0,14,24,0,14,21,25,13,0,35,16,22,0,0,33,19,0,15,13,12,0,24,22,10,11,11,0,8,25,14,0,13,11,9,8,0,20,24,33,16,0,0,27,11,15,0,8,19,26,17,19,12,12,0,4,0,0,0,6,
7,7,0,9,8,7,0,0,18,11,25,11,19,9,8,21,0,19,12,19,14,12,20,19,13,0,0,0,21,0,11,0,0,0,9,34,0,8,15,23,23,28,0,0,0,31,0,0,12,0,0,0,35,0,46,37,0,13,9,10,0,0,0,13,0,0,23,0,9,0,23,0,20,0,11,14,0,0,7,15,17,11,18,0,0,0,35,37,14,22,9,19,0,0,15,31,17,12,0,0,
0,7,8,9,0,0,0,9,9,8,0,22,8,11,0,11,30,11,0,8,11,12,0,0,0,8,0,0,0,13,0,0,0,0,52,0,26,0,0,22,20,26,9,6,13,0,0,21,0,31,0,10,7,0,0,11,9,30,8,21,15,0,13,21,0,13,20,16,13,0,0,50,10,8,29,0,9,0,42,10,12,11,0,38,27,22,0,28,29,0,0,34,23,11,8,0,11,8,0,21,
0,21,8,0,21,19,0,18,12,0,0,8,0,65,8,22,0,0,0,13,15,11,0,15,0,32,21,11,0,14,15,23,21,22,12,13,0,27,0,22,18,0,0,9,20,15,19,11,22,0,16,0,11,8,14,0,0,9,36,0,9,13,0,15,0,31,0,0,16,9,9,15,16,14,23,12,11,0,0,18,0,0,11,27,9,23,0,0,11,0,0,0,35,0,0,9,11,14,17,11,
15,0,8,26,12,10,0,19,0,9,14,20,34,0,11,22,0,11,9,0,12,0,12,59,0,21,9,0,22,27,22,11,0,0,0,14,0,0,12,0,8,9,20,0,10,14,51,10,43,22,14,0,7,19,14,17,12,10,0,0,0,29,16,8,0,18,9,0,0,0,0,0,0,23,0,0,30,22,0,9,14,31,9,0,0,10,10,10,8,18,18,0,22,0,0,13,20,0,4,0,
15,18,37,0,19,0,0,11,0,22,0,0,32,20,0,8,25,0,0,32,24,0,0,8,0,0,0,0,0,35,16,0,0,0,8,11,0,18,0,11,12,16,11,0,0,0,14,10,0,15,0,40,44,20,10,12,24,23,7,14,0,21,15,12,34,0,0,0,31,23,27,10,0,0,0,11,0,46,0,56,7,11,0,19,29,23,12,0,6,17,0,0,0,0,0,7,0,19,0,0,
14,18,7,0,0,20,18,20,22,21,0,10,39,12,24,11,10,0,0,40,0,0,15,0,11,0,26,0,0,0,35,9,0,11,0,16,0,12,0,0,0,17,0,0,14,54,28,9,0,12,13,11,23,10,13,10,12,37,11,0,0,0,11,0,12,30,15,7,0,0,14,10,7,0,27,0,13,6,15,8,9,0,31,0,9,0,7,9,0,6,14,9,18,0,21,0,0,0,42,7,
14,9,17,0,8,0,0,0,9,22,8,26,11,0,8,0,8,8,10,33,28,0,0,0,10,0,33,0,0,11,10,10,15,0,14,0,22,36,17,12,25,10,0,26,33,0,0,0,8,36,33,0,37,13,27,0,15,13,0,0,0,11,9,0,0,15,15,18,0,0,18,28,0,8,18,8,0,0,13,0,12,12,0,25,0,0,8,0,9,25,7,0,0,58,10,17,0,22,24,0,
0,15,9,8,11,0,10,0,16,11,42,11,0,9,0,10,11,28,18,0,0,24,13,11,0,0,0,12,0,0,0,0,0,31,14,38,10,11,9,9,0,38,15,0,19,13,15,0,19,9,0,14,39,0,15,32,16,17,18,22,0,33,0,0,38,7,12,0,11,28,0,12,20,0,0,12,10,20,17,23,32,0,0,8,13,9,0,0,18,20,0,0,6,17,19,10,0,0,0,7,
23,0,0,0,24,34,10,18,13,29,0,8,0,12,36,13,8,35,9,11,11,0,13,21,0,9,10,13,20,0,14,22,0,0,32,16,0,0,26,18,37,11,29,0,9,56,0,0,0,0,34,0,11,0,9,0,13,24,0,9,14,0,11,7,13,41,16,10,0,0,0,11,25,0,12,0,0,7,10,5,0,0,0,13,0,0,0,11,0,34,9,6,8,30,16,0,0,0,0,9,
0,7,8,17,7,21,10,22,0,40,0,0,14,32,0,13,0,27,0,0,0,12,17,13,11,24,11,0,19,13,39,9,0,0,15,14,11,23,0,0,42,9,22,9,23,15,0,0,0,13,8,0,13,0,11,0,11,14,9,0,12,27,0,0,0,0,10,21,23,0,13,14,10,8,13,0,0,0,0,20,0,18,0,12,20,17,10,0,39,0,0,11,28,28,0,0,17,12,32,7,
0,7,0,16,9,8,19,0,0,22,0,11,10,22,0,10,9,30,24,10,21,16,11,13,8,13,21,0,28,12,0,43,26,10,0,0,13,0,11,12,15,0,0,8,17,18,12,0,23,31,0,0,0,12,0,18,23,25,12,8,0,0,8,0,0,12,13,16,26,0,0,10,11,12,0,20,8,14,0,13,48,36,0,10,0,34,0,0,0,0,0,21,0,22,7,7,0,23,6,20,
6,16,10,29,0,10,23,9,27,25,0,11,0,12,18,24,25,0,19,44,12,0,0,0,0,38,0,9,0,0,0,0,29,34,0,10,0,12,0,11,12,0,0,0,0,0,35,19,20,0,11,11,21,0,0,38,10,29,0,13,24,0,14,0,11,0,38,0,0,0,0,18,0,0,9,21,23,0,23,12,0,10,20,12,0,18,15,16,23,0,0,0,0,21,16,0,0,20,11,19,
0,6,0,0,0,0,32,19,10,25,29,13,0,0,22,0,0,0,23,0,14,24,0,0,8,9,0,0,61,0,14,0,0,20,30,0,39,0,21,0,21,0,22,0,25,11,29,0,34,28,17,0,16,0,15,0,15,7,28,24,11,0,0,0,8,0,11,23,0,0,0,23,0,20,36,0,0,0,9,20,0,24,14,0,27,20,0,5,23,0,0,16,7,6,14,0,10,9,33,16,
14,0,9,9,36,0,0,34,0,8,10,0,0,10,42,11,13,0,10,9,9,0,0,0,0,32,0,0,24,0,9,0,0,0,37,26,0,0,0,0,0,0,16,0,23,8,36,22,17,13,8,26,0,13,54,0,0,0,0,10,0,26,11,37,14,8,0,0,0,11,8,40,0,0,7,35,0,8,0,22,9,10,0,21,17,22,14,0,36,39,0,9,18,16,0,12,7,14,0,7,
0,6,0,0,0,0,0,0,15,10,39,8,0,12,8,11,35,11,22,10,0,0,10,9,9,32,0,23,36,0,10,23,0,0,0,0,0,20,9,0,0,26,44,10,10,52,35,29,20,0,0,15,9,12,0,11,0,8,11,0,0,18,0,0,25,25,0,16,0,15,32,24,7,29,0,0,10,10,0,0,0,14,0,12,8,7,20,7,9,12,35,0,12,18,30,0,0,0,0,10,
7,15,0,18,0,11,9,14,0,17,8,14,9,10,22,0,0,8,8,45,16,0,11,11,0,15,0,26,34,0,10,0,14,9,12,23,11,22,0,9,0,0,13,0,0,0,28,0,15,0,0,7,0,12,20,0,0,25,21,0,10,0,42,23,31,0,0,42,0,11,7,34,0,0,13,13,10,0,9,0,25,15,10,16,18,23,34,0,0,39,0,27,0,9,9,0,0,13,9,16,
23,0,17,0,0,0,11,0,7,9,0,23,0,9,11,8,0,0,14,30,0,16,10,30,0,15,8,0,8,0,0,15,34,0,0,13,0,8,0,33,0,0,10,0,28,0,0,23,23,27,10,12,8,0,0,12,26,11,0,0,0,8,9,0,23,20,0,0,32,29,7,27,0,22,8,10,23,0,21,0,0,8,24,54,0,0,10,37,0,31,11,22,10,16,23,13,37,13,0,0,
22,19,0,0,0,19,0,21,26,0,0,13,0,11,35,0,10,12,0,11,10,9,17,0,12,24,0,11,12,0,0,11,16,7,0,9,14,23,0,0,24,0,10,10,8,0,11,12,0,18,0,11,12,16,0,13,31,0,7,0,0,0,7,0,12,0,32,8,23,38,0,8,0,12,23,12,43,20,18,44,11,8,34,13,0,0,38,8,22,0,0,9,0,10,0,21,20,14,0,9,
7,8,9,0,0,19,0,0,9,20,20,0,21,22,8,0,0,7,12,22,10,12,11,0,22,0,0,27,9,0,24,11,0,9,0,10,16,0,0,13,0,11,10,11,10,10,16,0,0,21,12,0,20,40,0,0,36,21,10,22,22,9,36,15,0,0,10,0,13,6,0,0,11,35,28,0,23,11,19,13,0,0,29,8,0,0,35,0,23,14,11,0,15,13,20,9,11,0,4,15,
23,0,7,0,0,27,19,10,10,41,11,0,11,22,12,18,12,10,0,8,14,11,0,13,20,13,33,52,11,0,52,25,0,12,34,13,12,13,7,0,8,10,0,27,12,0,33,40,34,0,0,0,20,13,0,10,0,0,0,0,11,0,11,11,0,13,0,0,14,0,12,0,8,18,22,0,0,9,0,12,0,0,10,13,59,18,0,25,0,0,0,7,14,0,0,10,10,0,8,0,
0,7,8,9,0,7,11,0,9,0,0,0,9,19,20,13,0,0,8,21,11,22,30,39,22,11,21,34,9,0,13,12,10,10,0,6,0,33,0,7,0,12,0,10,15,12,31,0,10,9,10,7,0,0,14,0,33,0,63,13,16,13,9,11,0,24,0,0,50,0,0,0,19,29,7,27,0,23,7,0,0,0,22,15,17,0,0,7,18,0,23,0,38,0,0,6,15,0,6,0,
